(53747, 0.059035742023753494)
(32820, 0.0635194591292765)
(170140, 0.03844843867607029)
(47795, 0.05389706144107877)
(10942, 0.04544387079995239)
(329, 0.04985127198800111)
(117304, 0.03439345523840712)
(1221, 0.048232001600527354)
(1136, 0.04187909328335961)
(615668, 0.02829117149978752)
(1435, 0.044993917594089716)
(1297, 0.045789425441012055)
(7021, 0.04364338106606149)
(11, 0.043118972149879295)
(177, 0.038680426233422584)
(165713, 0.0293118100990093)
(269, 0.0419179960057081)
(706784, 0.0245604398078834)
(1482, 0.03699016857732196)
(1186, 0.03981321042954454)
(211751, 0.029859697493774175)
(128, 0.03605180538677158)
(5945, 0.03818996839973448)
(316, 0.037895976949590286)
(448, 0.036341155064953515)
(1354, 0.03833294664158811)
(1463, 0.04029059801369548)
(32172, 0.030027526409937826)
(1610, 0.033466645746356924)
(522832, 0.023870513594536243)
(18648, 0.02837542151910817)
(1134, 0.0329448792461543)
(2168, 0.03482384074359548)
(104, 0.036537586433738)
(96596, 0.03605808510944777)
(32440, 0.032238916753500484)
(694, 0.035041641020654005)
(135445, 0.02950556065651894)
(124558, 0.02309273084929275)
(403, 0.03417853543663135)
(61177, 0.03478011351983782)
(67919, 0.026926888278682743)
(51333, 0.03402314017382413)
(556576, 0.01295829528963089)
(904, 0.031707528133986224)
(1337, 0.033513348028850184)
(138763, 0.028740908165603804)
(1101, 0.0325828488930182)
(4439, 0.03187725857597765)
(617369, 0.018180321595162963)
(200, 0.022450932314513346)
(242, 0.032739924392223695)
(967, 0.029132022741006923)
(1618, 0.024523862852794648)
(272, 0.03226404857803193)
(182, 0.030174577200539298)
(6136, 0.021750215897215708)
(184833, 0.025800385052256812)
(1196, 0.02921548855357772)
(208379, 0.022980714386681086)
(479713, 0.02172012089832654)
(125948, 0.02128238451858963)
(416, 0.032203333220706516)
(321, 0.02818295185274764)
(15948, 0.02228033534365298)
(475, 0.030086626627380656)
(42, 0.03138348275562467)
(41532, 0.026668642762050276)
(8291, 0.022123976586366032)
(674, 0.029727642096558933)
(54829, 0.026194625561399683)
(119866, 0.02365636931440723)
(460458, 0.015313042681428083)
(497, 0.03226823446037726)
(181, 0.03053963209972453)
(177016, 0.01504071155038997)
(143551, 0.022042998949624602)
(218, 0.028833713756629745)
(2382, 0.030469184359632542)
(835, 0.02723985051587027)
(63420, 0.030477363259663007)
(78745, 0.019728206049667987)
(838407, 0.009392799928672273)
(66, 0.026139088541933794)
(1, 0.02222164252968054)
(978038, 0.006839661327889604)
(26558, 0.027592132560677496)
(423619, 0.020079279561903397)
(1629, 0.0256654379514889)
(946995, 0.008326241967869274)
(548, 0.02333458540830224)
(211030, 0.019288471854737553)
(195976, 0.01850982198460988)
(151, 0.030194064358300597)
(890016, 0.012365156370689743)
(60489, 0.02994308097705002)
(1007, 0.028040195487805855)
(460208, 0.014274497920874853)
(140354, 0.023519622898400466)
(64036, 0.025751278673365942)
(796669, 0.007457836617937097)
(1001331, 0.005047628878250055)
(996120, 0.003976730279569143)
(19808, 0.014115845261771847)
(872310, 0.00592181193902635)
(16873, 0.007925826990162288)
(857063, 0.007831815770148891)
(1001653, 0.004983684972096309)
(500402, 0.012304412816141457)
(570084, 0.011097281198991548)
(119803, 0.01329172409181039)
(998015, 0.007690793940154556)
(837876, 0.009171486582954662)
(614738, 0.012697511951806548)
(423070, 0.008747597712671133)
(883087, 0.005888813892260652)
(177414, 0.017660063987291384)
(877500, 0.005591716608920749)
(842676, 0.007460170815573025)
(651876, 0.013914004854048088)
(45079, 0.025740741658423504)
(660994, 0.012102089826406983)
(462281, 0.010303561233351773)
(246922, 0.013636395383636786)
(1103667, 0.0030542499797607224)
(875243, 0.005102172546328673)
(450699, 0.013228747349017711)
(459990, 0.011780565227874271)
(396909, 0.012899117729024632)
(1053534, 0.0037652655659889344)
(969276, 0.0034165991115224217)
(694090, 0.009158696687477166)
(449688, 0.012043466233875927)
(690476, 0.0061034707265587695)
(1180166, 0.0018633955505476998)
(13509, 0.00897383036088178)
(877312, 0.004803779531678728)
(860736, 0.0038358666206104253)
(1081493, 0.0032644203410249683)
(902497, 0.005429796216558726)
(514441, 0.0039015842599914013)
(909372, 0.004084654614661472)
(652077, 0.01155903505194998)
(235135, 0.007991979847603352)
(875211, 0.004296892335214548)
(10792, 0.010083257997560435)
(876086, 0.005498605707963036)
(79769, 0.023545720965943047)
(458840, 0.011870967767729784)
(810819, 0.005097251777249783)
(806370, 0.005616277254804128)
