(53747, 765879.0)
(32820, 323276.0)
(170140, 3898.0)
(47795, 13390.0)
(10942, 4354.0)
(329, 2803.0)
(117304, 3335.0)
(1221, 7573.0)
(1136, 96951.0)
(615668, 393065.0)
(1435, 175872.0)
(1297, 11889.0)
(7021, 4040.0)
(11, 32397.0)
(177, 8449.0)
(165713, 106514.0)
(269, 6888.0)
(706784, 3084.0)
(1482, 2007.0)
(1186, 7423.0)
(211751, 245077.0)
(128, 4875.0)
(5945, 7167.0)
(316, 10064.0)
(448, 3276.0)
(1354, 6752.0)
(1463, 87547.0)
(32172, 4948.0)
(1610, 14160.0)
(522832, 125516.0)
(18648, 302517.0)
(1134, 45.0)
(2168, 2256.0)
(104, 46978.0)
(96596, 11711.0)
(32440, 171628.0)
(694, 6201.0)
(135445, 3670.0)
(124558, 3241.0)
(403, 4566.0)
(61177, 29602.0)
(67919, 4172.0)
(51333, 18824.0)
(556576, 265655.0)
(904, 32700.0)
(1337, 16280.0)
(138763, 5802.0)
(1101, 709.0)
(4439, 4456.0)
(617369, 206213.0)
(200, 354501.0)
(242, 3499.0)
(967, 9153.0)
(1618, 1145.0)
(272, 19462.0)
(182, 7912.0)
(6136, 5400.0)
(184833, 8239.0)
(1196, 5331.0)
(208379, 3478.0)
(479713, 4317.0)
(125948, 40273.0)
(416, 15249.0)
(321, 3676.0)
(15948, 3282.0)
(475, 17121.0)
(42, 28841.0)
(41532, 4146.0)
(8291, 10056.0)
(674, 2067.0)
(54829, 70719.0)
(119866, 2961.0)
(460458, 155763.0)
(497, 3932.0)
(181, 17637.0)
(177016, 161350.0)
(143551, 6664.0)
(218, 73175.0)
(2382, 6510.0)
(835, 2171.0)
(63420, 40525.0)
(78745, 683019.0)
(838407, 291128.0)
(66, 3649.0)
(1, 966.0)
(978038, 222602.0)
(26558, 9084.0)
(423619, 4286.0)
(1629, 17346.0)
(946995, 59997.0)
(548, 2052.0)
(211030, 2694.0)
(195976, 109986.0)
(151, 7008.0)
(890016, 443590.0)
(60489, 11900.0)
(1007, 3375.0)
(460208, 155709.0)
(140354, 96954.0)
(64036, 168806.0)
(796669, 755294.0)
(1001331, 568191.0)
(996120, 565561.0)
(19808, 482463.0)
(872310, 426722.0)
(16873, 400444.0)
(857063, 398346.0)
(1001653, 398207.0)
(500402, 289380.0)
(570084, 241188.0)
(119803, 234161.0)
(998015, 229267.0)
(837876, 223266.0)
(614738, 202317.0)
(423070, 192767.0)
(883087, 182749.0)
(177414, 182197.0)
(877500, 181624.0)
(842676, 180612.0)
(651876, 178029.0)
(45079, 176082.0)
(660994, 170570.0)
(462281, 165109.0)
(246922, 163268.0)
(1103667, 161649.0)
(875243, 160460.0)
(450699, 160120.0)
(459990, 159679.0)
(396909, 159597.0)
(1053534, 158867.0)
(969276, 158694.0)
(694090, 158153.0)
(449688, 155595.0)
(690476, 153361.0)
(1180166, 152603.0)
(13509, 150768.0)
(877312, 149761.0)
(860736, 149661.0)
(1081493, 149610.0)
(902497, 148342.0)
(514441, 146523.0)
(909372, 145402.0)
(652077, 145293.0)
(235135, 140063.0)
(875211, 138205.0)
(10792, 137951.0)
(876086, 133410.0)
(79769, 133121.0)
(458840, 131243.0)
(810819, 130610.0)
(806370, 130355.0)
(31, 130349.0)
(809175, 130302.0)
(868346, 129938.0)
(877759, 129755.0)
(875274, 129691.0)
(943788, 129604.0)
(806857, 129293.0)
(874950, 129234.0)
(877088, 128458.0)
(821259, 127769.0)
(846874, 127644.0)
(877553, 127370.0)
(204154, 127319.0)
(874998, 127183.0)
(793848, 126849.0)
(876784, 126802.0)
(821325, 126030.0)
(874725, 125700.0)
(877784, 125632.0)
(877016, 125602.0)
(927200, 125587.0)
(878100, 125573.0)
(860346, 125498.0)
(876992, 125488.0)
(875587, 125472.0)
(868597, 125430.0)
(861781, 125394.0)
(875966, 125376.0)
(877236, 125337.0)
(928639, 125330.0)
(877025, 125317.0)
(860481, 125102.0)
(872371, 124708.0)
(821552, 124072.0)
(809092, 123743.0)
(708076, 123215.0)
(462633, 122273.0)
(425049, 122200.0)
(532667, 120606.0)
(453109, 120184.0)
(1125415, 119833.0)
(877307, 119633.0)
(440155, 119240.0)
(841115, 118934.0)
(453944, 118606.0)
(420779, 118511.0)
(899116, 117607.0)
(890983, 117605.0)
(899113, 117539.0)
