(84042, 115867.0)
(44955, 106141.0)
(178511, 84065.0)
(73696, 81381.0)
(13080, 75347.0)
(345, 73859.0)
(714, 69746.0)
(143855, 68135.0)
(1242, 66314.0)
(141562, 63231.0)
(13, 62141.0)
(1160, 60665.0)
(7229, 58688.0)
(620183, 54876.0)
(1459, 54830.0)
(1320, 54555.0)
(183, 52297.0)
(1208, 49550.0)
(235810, 47810.0)
(281, 46834.0)
(711152, 46330.0)
(1504, 46326.0)
(305439, 45956.0)
(132, 45106.0)
(6053, 45067.0)
(332, 44794.0)
(464, 44553.0)
(1377, 44184.0)
(1487, 43468.0)
(44125, 42030.0)
(1635, 41909.0)
(512638, 40184.0)
(22177, 39542.0)
(1158, 38472.0)
(108, 38408.0)
(2211, 37849.0)
(96203, 37694.0)
(44690, 36895.0)
(153244, 36810.0)
(2427, 36338.0)
(188, 36318.0)
(433, 36246.0)
(182380, 35819.0)
(2470, 35177.0)
(418, 34630.0)
(107979, 34466.0)
(72348, 34451.0)
(563885, 34331.0)
(1360, 33985.0)
(926, 33865.0)
(129836, 33624.0)
(1126, 33390.0)
(693, 33173.0)
(621984, 33044.0)
(4512, 33000.0)
(158, 32793.0)
(208, 32011.0)
(253, 31468.0)
(991, 30886.0)
(692, 30804.0)
(1642, 30668.0)
(284, 30610.0)
(189, 30601.0)
(263576, 30392.0)
(1218, 30319.0)
(299295, 30315.0)
(96702, 30313.0)
(414869, 30255.0)
(368083, 30041.0)
(95505, 29846.0)
(184583, 29837.0)
(337, 29711.0)
(16491, 29057.0)
(491, 29040.0)
(45, 28992.0)
(59949, 28927.0)
(8871, 28852.0)
(175162, 28551.0)
(86902, 28473.0)
(392033, 28338.0)
(513, 28330.0)
(250856, 28204.0)
(189975, 28126.0)
(1996, 28107.0)
(228, 28000.0)
(845641, 27888.0)
(857, 27798.0)
(1598, 27627.0)
(99865, 27563.0)
(123680, 27390.0)
(984587, 27216.0)
(70, 27189.0)
(336293, 27178.0)
(5898, 27043.0)
(1, 26964.0)
(229897, 26960.0)
(37807, 26924.0)
(340132, 26881.0)
(281349, 26798.0)
(1653, 26796.0)
(290, 1452.0)
(805347, 14103.0)
(1007802, 9807.0)
(1002661, 6992.0)
(23943, 24704.0)
(897399, 26353.0)
(877052, 11717.0)
(872757, 13171.0)
(20062, 7980.0)
(1008136, 7309.0)
(448389, 20747.0)
(576848, 20911.0)
(174759, 16442.0)
(1004522, 11415.0)
(845304, 18385.0)
(619716, 23162.0)
(348131, 17125.0)
(890538, 7166.0)
(250277, 22442.0)
(876871, 11363.0)
(850228, 10664.0)
(660185, 17646.0)
(69277, 24103.0)
(670691, 17432.0)
(101094, 26050.0)
(1061302, 9246.0)
(395420, 13537.0)
(330097, 13828.0)
(1110150, 4634.0)
(876996, 9445.0)
(379642, 23639.0)
(392010, 19825.0)
(379721, 22746.0)
(976354, 14205.0)
(705437, 9877.0)
(392053, 26141.0)
(376444, 20225.0)
(704104, 8186.0)
(1182852, 2528.0)
(16080, 12762.0)
(877074, 9650.0)
(876800, 6587.0)
(1087994, 3615.0)
(909715, 6516.0)
(462178, 3610.0)
(322561, 14898.0)
(660910, 19612.0)
(916593, 4377.0)
(876984, 8374.0)
(12907, 14330.0)
(877167, 9140.0)
(124809, 23740.0)
(951201, 11843.0)
(390829, 15753.0)
(810090, 8211.0)
(33, 17669.0)
(808626, 9868.0)
(809176, 8815.0)
(877404, 6967.0)
(801525, 9784.0)
(877023, 10356.0)
(877411, 5927.0)
(808797, 7832.0)
(877579, 8209.0)
(877013, 8201.0)
(830240, 9331.0)
(862587, 8474.0)
(877244, 13848.0)
(292805, 8818.0)
(877286, 5972.0)
(877205, 6152.0)
(830371, 10977.0)
(1131239, 5309.0)
(877427, 7062.0)
(877219, 6215.0)
(876843, 5959.0)
(934425, 7248.0)
(877604, 5706.0)
(876565, 8187.0)
(877153, 6172.0)
(877160, 7173.0)
(877263, 6734.0)
(875572, 6105.0)
(877133, 6724.0)
(877233, 8646.0)
(935839, 5642.0)
(877113, 8175.0)
(360697, 25645.0)
(876649, 11039.0)
(876924, 5973.0)
(830348, 6182.0)
(808098, 13334.0)
(710100, 6309.0)
(340046, 9166.0)
(395960, 5781.0)
(524987, 5941.0)
(382977, 10026.0)
(877392, 6020.0)
(849273, 5993.0)
(381682, 6145.0)
