(53747, 0.059544336632043754)
(32820, 0.06402276801774566)
(170140, 0.03868173847911426)
(10942, 0.045708945453029996)
(329, 0.050144441657495216)
(117304, 0.03453963171592873)
(1221, 0.048575258821246775)
(1136, 0.04219704669242657)
(615668, 0.028507050112831587)
(1435, 0.04539167616648556)
(1297, 0.04604815009760855)
(7021, 0.04386738304311163)
(11, 0.043370515051688555)
(177, 0.038937125975851306)
(165713, 0.029561405482399727)
(269, 0.042197716328373554)
(1482, 0.03729175269252333)
(706784, 0.0245507206576679)
(1186, 0.04003725839088835)
(211751, 0.030087290812116852)
(128, 0.03626788640871451)
(5945, 0.03837524750283702)
(316, 0.038063593566993126)
(448, 0.03660969129191978)
(1354, 0.038593893634838825)
(1463, 0.040608785546137754)
(32172, 0.030181975693971103)
(1610, 0.03359369686449782)
(522832, 0.023933239795689693)
(18648, 0.02852870843994203)
(1134, 0.0331464310882907)
(2168, 0.03507338425930681)
(104, 0.03674212528147724)
(96596, 0.03623581600591221)
(32440, 0.032554065454722364)
(694, 0.03525621844491764)
(135445, 0.029549626915614594)
(61177, 0.03496288292544052)
(403, 0.03433322657016729)
(67919, 0.02707060970491338)
(51333, 0.034150965933909906)
(556576, 0.013057306904945491)
(904, 0.031943300210521844)
(1337, 0.03368322276149488)
(138763, 0.02887511091313935)
(1101, 0.03279501220645554)
(4439, 0.032068717757275364)
(617369, 0.018311326882085383)
(200, 0.022654140163954704)
(242, 0.032886430057318644)
(967, 0.029329263132724038)
(1618, 0.024714119373020985)
(182, 0.030398834098186642)
(272, 0.03250149378842488)
(6136, 0.021893481624503615)
(184833, 0.025813602395406206)
(1196, 0.02942857018090525)
(208379, 0.02296543168743701)
(479713, 0.021728990217869344)
(125948, 0.021468802506244465)
(416, 0.032403851600278165)
(321, 0.02836635714900075)
(15948, 0.022437213993785645)
(475, 0.03022561770606506)
(42, 0.031542431817698516)
(41532, 0.026764762294795755)
(8291, 0.02227348522588835)
(674, 0.029977286361375755)
(54829, 0.026462751501619638)
(119866, 0.023687309760486143)
(460458, 0.015432302960932622)
(497, 0.03248600424350643)
(181, 0.030665089167903278)
(177016, 0.015160902676033127)
(143551, 0.022043505316228073)
(218, 0.02914823162272912)
(2382, 0.030606953595663275)
(835, 0.027408579909495093)
(63420, 0.03062723807266736)
(78745, 0.019825200894720594)
