(53747, 115751.0)
(32820, 104999.0)
(170140, 83998.0)
(10942, 75207.0)
(329, 73692.0)
(117304, 68010.0)
(1221, 66073.0)
(1136, 60527.0)
(615668, 54777.0)
(1435, 54734.0)
(1297, 54407.0)
(7021, 53458.0)
(11, 53386.0)
(177, 52162.0)
(165713, 47763.0)
(269, 46742.0)
(1482, 46242.0)
(706784, 46209.0)
(1186, 45959.0)
(211751, 45868.0)
(128, 44996.0)
(5945, 44928.0)
(316, 44664.0)
(448, 44461.0)
(1354, 44059.0)
(1463, 43154.0)
(32172, 41932.0)
(1610, 41776.0)
(522832, 40076.0)
(18648, 39432.0)
(1134, 38404.0)
(2168, 37749.0)
(104, 37455.0)
(96596, 36901.0)
(32440, 36832.0)
(694, 36300.0)
(135445, 35036.0)
(61177, 34510.0)
(403, 34491.0)
(67919, 34384.0)
(51333, 34344.0)
(556576, 33776.0)
(904, 33733.0)
(1337, 33687.0)
(138763, 33542.0)
(1101, 33251.0)
(4439, 32912.0)
(617369, 32329.0)
(200, 31855.0)
(242, 31360.0)
(967, 30807.0)
(1618, 30617.0)
(182, 30532.0)
(272, 30529.0)
(6136, 30322.0)
(184833, 30262.0)
(1196, 30242.0)
(208379, 30207.0)
(479713, 30174.0)
(125948, 29814.0)
(416, 29703.0)
(321, 29620.0)
(15948, 28995.0)
(475, 28917.0)
(42, 28861.0)
(41532, 28809.0)
(8291, 28804.0)
(674, 28705.0)
(54829, 28437.0)
(119866, 28330.0)
(460458, 28279.0)
(497, 28244.0)
(181, 28140.0)
(177016, 28139.0)
(143551, 28033.0)
(218, 27947.0)
(2382, 27786.0)
(835, 27704.0)
(63420, 27384.0)
(78745, 27313.0)
(838407, 27263.0)
(66, 27117.0)
(978038, 26890.0)
(1, 26885.0)
(26558, 26838.0)
(423619, 26807.0)
(1629, 26695.0)
(946995, 26682.0)
(548, 26561.0)
(211030, 26432.0)
(195976, 26385.0)
(151, 26325.0)
(890016, 26260.0)
(60489, 26177.0)
(1007, 26164.0)
(460208, 26072.0)
(140354, 26029.0)
(64036, 25949.0)
(6886, 25942.0)
(304974, 25851.0)
(796669, 14063.0)
(1001331, 9783.0)
(996120, 6966.0)
(19808, 24619.0)
(872310, 11692.0)
(16873, 7954.0)
(857063, 12428.0)
(1001653, 7264.0)
(500402, 20351.0)
(570084, 20355.0)
(119803, 16418.0)
(998015, 11373.0)
(837876, 17846.0)
(614738, 22778.0)
(423070, 17023.0)
(883087, 7135.0)
(177414, 22366.0)
(877500, 11341.0)
(842676, 10625.0)
(651876, 17533.0)
(45079, 24033.0)
(660994, 16905.0)
(462281, 13412.0)
(246922, 13763.0)
(1103667, 4623.0)
(875243, 9417.0)
(450699, 23584.0)
(459990, 19783.0)
(396909, 22695.0)
(1053534, 8916.0)
(969276, 14141.0)
(694090, 9801.0)
(449688, 20176.0)
(1180166, 2503.0)
(13509, 12741.0)
(877312, 9630.0)
(860736, 6570.0)
(1081493, 3599.0)
(902497, 6499.0)
(514441, 3575.0)
(909372, 4347.0)
(652077, 19435.0)
(235135, 14451.0)
(875211, 8355.0)
(10792, 14307.0)
(876086, 9115.0)
(79769, 23674.0)
(458840, 15729.0)
(810819, 8189.0)
(806370, 9846.0)
(31, 16635.0)
(809175, 8791.0)
(868346, 6950.0)
(877759, 10330.0)
(875274, 5912.0)
(943788, 11671.0)
(806857, 7812.0)
(874950, 8184.0)
(877088, 8182.0)
(821259, 9307.0)
(846874, 8438.0)
(877553, 13826.0)
(204154, 8780.0)
(874998, 5955.0)
(793848, 9508.0)
(876784, 6141.0)
(821325, 10952.0)
(874725, 7044.0)
(877784, 6196.0)
(877016, 5942.0)
(927200, 7230.0)
(878100, 5693.0)
(860346, 8171.0)
(876992, 6159.0)
(875587, 7157.0)
(868597, 6718.0)
(861781, 6090.0)
(875966, 6707.0)
(928639, 5627.0)
(877236, 8629.0)
(877025, 8160.0)
(860481, 11018.0)
(872371, 5959.0)
(821552, 6166.0)
(809092, 13300.0)
(708076, 6281.0)
(462633, 5772.0)
(425049, 9094.0)
(532667, 5919.0)
(453109, 9980.0)
(1125415, 5100.0)
(877307, 5987.0)
(440155, 24576.0)
(841115, 5962.0)
(453944, 6112.0)
(420779, 16232.0)
(899116, 5005.0)
(890983, 5160.0)
(899113, 4706.0)
(890992, 5964.0)
