(64595, 50403.0)
(29, 56617.0)
(44, 16877.0)
(23, 0.0)
(492953, 18251.0)
(66669, 8207.0)
(374208, 384.0)
(4365, 15.0)
(281646, 20876.0)
(34762, 6246.0)
(52270, 14439.0)
(24639, 7516.0)
(177349, 7101.0)
(185961, 5123.0)
(159, 5.0)
(283928, 8012.0)
(185008, 3534.0)
(56505, 208.0)
(185745, 2781.0)
(83385, 2407.0)
(58, 2.0)
(177253, 2428.0)
(382975, 1299.0)
(66204, 3.0)
(281654, 28.0)
(12, 4079.0)
(294729, 2056.0)
(184852, 7134.0)
(283586, 1559.0)
(83257, 11353.0)
(289424, 4012.0)
(504271, 3798.0)
(87306, 1639.0)
(234431, 1.0)
(417785, 1531.0)
(188079, 5210.0)
(69017, 855.0)
(635986, 727.0)
(77933, 29801.0)
(64533, 189.0)
(189473, 605.0)
(519988, 2291.0)
(502434, 2771.0)
(283974, 486.0)
(506003, 768.0)
(574756, 1803.0)
(289212, 585.0)
(188149, 1021.0)
(894344, 3578.0)
(504821, 2361.0)
(439173, 345.0)
(184398, 472.0)
(194224, 290.0)
(514305, 445.0)
(579549, 1781.0)
(65108, 653.0)
(398347, 687.0)
(142982, 476.0)
(493089, 357.0)
(68233, 69.0)
(78945, 12842.0)
(289253, 670.0)
(529169, 2910.0)
(74352, 620.0)
(387418, 287.0)
(493026, 286.0)
(25795, 3.0)
(194929, 471.0)
(420375, 1872.0)
(291792, 1945.0)
(287263, 2456.0)
(373683, 2613.0)
(505790, 245.0)
(514814, 446.0)
(500120, 319.0)
(103650, 507.0)
(515264, 794.0)
(292552, 68.0)
(71897, 330.0)
(527770, 1484.0)
(286769, 35692.0)
(379890, 693.0)
(726830, 133.0)
(520056, 684.0)
(505365, 200.0)
(215759, 294.0)
(493092, 93.0)
(288805, 84.0)
(290564, 49424.0)
(287008, 6977.0)
(9514, 15.0)
(187037, 1873.0)
(57271, 4519.0)
(81131, 64.0)
(288035, 37.0)
(675598, 1886.0)
(513302, 224.0)
(500909, 717.0)
(7547, 78.0)
(74489, 4242.0)
(2269, 999576.0)
(506477, 41572.0)
(249690, 33238.0)
(21463, 32030.0)
(187312, 30796.0)
(614655, 29696.0)
(193633, 29100.0)
(636296, 24518.0)
(971265, 24350.0)
(618366, 22613.0)
(193360, 22311.0)
(620558, 20911.0)
(510163, 20805.0)
(493639, 18595.0)
(55756, 17574.0)
(374681, 17478.0)
(908875, 17097.0)
(855444, 16878.0)
(498519, 16781.0)
(74167, 16126.0)
(637270, 16046.0)
(729202, 14913.0)
(512044, 14472.0)
(75887, 14145.0)
(573810, 13262.0)
(526629, 12789.0)
(540505, 12732.0)
(418340, 12393.0)
(635250, 12055.0)
(229130, 11335.0)
(498525, 11135.0)
(197102, 11026.0)
(494062, 10986.0)
(757202, 10430.0)
(522668, 9632.0)
(675254, 9355.0)
(534541, 9189.0)
(184008, 9162.0)
(482292, 8970.0)
(15092, 8886.0)
(192871, 8872.0)
(706650, 8399.0)
(178835, 8398.0)
(439060, 8258.0)
(283381, 8251.0)
(513573, 8193.0)
(330, 8123.0)
(3400, 7577.0)
(551126, 7361.0)
(25631, 7119.0)
(678346, 7119.0)
(58686, 7106.0)
(58702, 7064.0)
(194041, 7021.0)
(377052, 6587.0)
(195962, 6429.0)
(499109, 6420.0)
(637084, 6255.0)
(496664, 6193.0)
(561799, 6158.0)
(751496, 6094.0)
(497328, 5794.0)
(419908, 5565.0)
(505521, 5553.0)
(528428, 5122.0)
(3484, 4919.0)
(502409, 4863.0)
(1006299, 4755.0)
(352872, 4753.0)
(79054, 4670.0)
(419383, 4604.0)
(636294, 4602.0)
(326829, 4077.0)
(540559, 3998.0)
(47570, 3962.0)
(568580, 3952.0)
(245126, 3824.0)
(501897, 3807.0)
(761407, 3768.0)
(321295, 3706.0)
(2726, 3284.0)
(73889, 3077.0)
(69793, 3013.0)
(468928, 2957.0)
(857, 2949.0)
(285893, 2866.0)
(11799, 2839.0)
(997341, 2827.0)
(962134, 2800.0)
(495990, 2700.0)
(290258, 2611.0)
(496423, 2605.0)
(79898, 2549.0)
(290157, 2529.0)
(60199, 2456.0)
(284109, 2433.0)
(177378, 2429.0)
(933300, 2429.0)
(287873, 2406.0)
(605647, 2371.0)
