(64595, 0.011173144563700475)
(29, 0.012816776965801711)
(44, 0.009980266292598423)
(23, 0.007131926069233348)
(492953, 0.004432958950307347)
(66669, 0.002698038878567718)
(374208, 0.0026731102057612668)
(4365, 0.004900857310529114)
(281646, 0.001705748566529584)
(34762, 0.0018099853199367746)
(52270, 0.004220494855537808)
(24639, 0.0014226791216647792)
(177349, 0.0015064470473212315)
(185961, 0.001517980097889405)
(159, 0.0018851779199914325)
(283928, 0.001444253548570312)
(185008, 0.0013779640925813358)
(56505, 0.001501746610906822)
(185745, 0.0012232846130733927)
(83385, 0.00130417966567965)
(58, 0.0032936368711651964)
(177253, 0.00097921432540702)
(382975, 0.000907382487620857)
(66204, 0.0018201273208844008)
(281654, 0.0015810241543738153)
(12, 0.0044247815112776)
(294729, 0.0009211718701163035)
(184852, 0.0015591914168492428)
(283586, 0.0007612780648848801)
(83257, 0.0011085441727636386)
(289424, 0.0007952793697586362)
(504271, 0.0008021912608416485)
(87306, 0.0007857819407713528)
(234431, 0.001796426167193173)
(417785, 0.0006041968211008567)
(188079, 0.0034731338203106833)
(69017, 0.0005956766873584097)
(635986, 0.000898992357420993)
(77933, 0.0005673192308019872)
(64533, 0.0006271997705360042)
(189473, 0.00046247964506533927)
(519988, 0.000507799544580453)
(502434, 0.0004496485639114093)
(283974, 0.0004233873206116809)
(506003, 0.0004208904429485339)
(574756, 0.0004227850773581486)
(289212, 0.0004100111514445331)
(188149, 0.00043508571865799725)
(894344, 0.000873408760248072)
(504821, 0.0004734003345681279)
(439173, 0.0003528419360003353)
(184398, 0.00038802931329460474)
(194224, 0.00033746644567187936)
(514305, 0.00032647543074463615)
(579549, 0.00037075830758000726)
(65108, 0.00042480222988486755)
(398347, 0.00031177428606384445)
(142982, 0.00028942581808487534)
(493089, 0.0003100556402145273)
(68233, 0.0003889189601400593)
(78945, 0.0003895736172107912)
(289253, 0.0003292113443310689)
(529169, 0.00030566083198382593)
(74352, 0.0004134196398522067)
(387418, 0.0008995445982957114)
(493026, 0.0002682878938575865)
(25795, 0.0015976184336722885)
(194929, 0.00028225112743883777)
(420375, 0.0002799968111306846)
(291792, 0.0003085935824084739)
(287263, 0.00030555969662767374)
(373683, 0.00028778301039250983)
(505790, 0.00024598675862269685)
(514814, 0.00026058420410916854)
(500120, 0.00024163937956200412)
(103650, 0.0008336585993193947)
(515264, 0.0002455532000034774)
(292552, 0.00025538108418843243)
(71897, 0.00044789111880715634)
(527770, 0.0002570457911185498)
(286769, 0.0003227763291932149)
(379890, 0.00025456339159958373)
(726830, 0.0009277173452283279)
(520056, 0.00021077298099497256)
(505365, 0.00021807390961774476)
(215759, 0.00020826173990926797)
(493092, 0.00022931062257600796)
(288805, 0.0002455949864420176)
(290564, 0.00026411383911859596)
(287008, 0.00030867384750692914)
(9514, 0.00028259036647990896)
(187037, 0.00029687439608642964)
(57271, 0.0002166985804485401)
(81131, 0.0002514514557443478)
(288035, 0.0002176121131223473)
(675598, 0.00019156200384192276)
(513302, 0.0001757601872129905)
(500909, 0.00017347546223350047)
(7547, 0.00035170235153474946)
(74489, 0.00022146520490457398)
(2269, 2.9287352222202213e-05)
(506477, 0.00013159566875082704)
(249690, 8.955202149369042e-06)
(21463, 1.8528529807457982e-05)
(187312, 9.197904551126986e-05)
(614655, 2.745239450199565e-05)
(193633, 1.671612430907677e-05)
(636296, 0.00013706470033222258)
(971265, 6.163452710888042e-05)
(618366, 0.00010956925569180094)
(193360, 1.0961983157839197e-05)
(620558, 5.915245631349442e-05)
(510163, 5.0662273669002984e-05)
(493639, 0.00015908442315227934)
(55756, 2.5675379780562146e-05)
(374681, 7.762135602818269e-05)
(908875, 5.463301004289287e-05)
(855444, 2.430680759614423e-05)
(498519, 1.7955671663923034e-05)
(74167, 6.95693712311769e-05)
(637270, 4.289665463788881e-05)
(729202, 1.5724809621978977e-05)
(512044, 3.2864320177559144e-05)
(75887, 5.383869217406253e-06)
(573810, 9.928232303140747e-05)
(526629, 9.397526027558912e-05)
(540505, 3.293547125290297e-05)
(418340, 0.0001306660442158135)
(635250, 7.7301035683251e-05)
(229130, 8.425278717652129e-05)
(498525, 9.555443982313302e-06)
(197102, 1.7992340542608666e-05)
(494062, 1.1775062390210643e-05)
(757202, 2.8692493558550867e-05)
(522668, 2.7116886560079674e-06)
(675254, 2.1559788058188545e-05)
(534541, 5.2258090137773466e-05)
(184008, 3.28637525752149e-05)
(482292, 1.528762936493881e-05)
(15092, 1.80507933087498e-05)
(192871, 3.1770603546386637e-06)
(706650, 5.9952158450181874e-05)
(178835, 1.563382714358336e-06)
(439060, 0.0001044542498015356)
(283381, 0.00013763773802891386)
(513573, 0.0002861376647137502)
(330, 1.8148730481300648e-05)
(3400, 2.486203247906115e-05)
(551126, 4.59309883224331e-06)
(25631, 0.0001087310109867305)
(678346, 3.036505946017956e-05)
(58686, 7.2406077317466e-05)
(58702, 7.920500562991161e-05)
(194041, 1.120436600654958e-05)
(377052, 5.4193856888301134e-05)
(195962, 4.255210219123152e-05)
(499109, 2.321911760430524e-05)
(637084, 1.7920269320320983e-05)
(496664, 6.286068987669981e-05)
(561799, 2.718541742114394e-06)
(751496, 2.438933402382102e-05)
(497328, 0.00011569064442482427)
(419908, 7.2013815177745735e-06)
(505521, 7.172858484512528e-06)
(528428, 9.629784145033908e-06)
(3484, 3.271031509125705e-05)
(502409, 0.0015356572676290111)
(1006299, 1.7678312538297872e-06)
(352872, 4.6621225754496695e-06)
(79054, 7.537702501153346e-06)
(419383, 1.5830494245642767e-05)
(636294, 1.2211432413075997e-05)
(326829, 3.7047134177342786e-06)
(540559, 4.429837351878868e-05)
(47570, 9.700747235746034e-06)
(568580, 5.631792541238098e-06)
(245126, 8.841950712765092e-06)
(501897, 6.306217609063598e-05)
(761407, 2.0392505563674195e-06)
(321295, 2.759593465113336e-06)
(2726, 0.0001023578478558275)
(73889, 1.1845617086430067e-05)
(69793, 1.5941321382259986e-05)
(468928, 5.652842099174399e-05)
(857, 1.6164962336560855e-05)
(285893, 9.121911745018284e-06)
(11799, 1.777723316454004e-05)
(997341, 1.851604546580876e-05)
(962134, 2.316672260685011e-06)
(495990, 2.2341322079702442e-05)
(290258, 8.28649010487777e-06)
(496423, 8.390942410307482e-07)
(79898, 1.4683306341289405e-05)
(290157, 2.4843765514514957e-06)
(60199, 1.3870536335818002e-05)
(284109, 9.25944854141022e-06)
(177378, 1.821429028437418e-06)
(933300, 1.0333293623013253e-06)
(287873, 8.949962661662174e-06)
(605647, 4.328404641953465e-06)
