(64595, 0.03666321393298479)
(29, 0.04091489412954921)
(44, 0.03579601570592349)
(23, 0.0)
(492953, 0.005709054994820895)
(66669, 0.0016741743550213175)
(374208, 0.0006624430901163491)
(4365, 0.006094476429070403)
(281646, 0.0016500855153807228)
(34762, 0.0010719533640064552)
(52270, 0.003372437549683241)
(24639, 0.0007347096090381326)
(177349, 0.0006022209910148629)
(185961, 0.0008792426468816995)
(159, 6.022209910148629e-05)
(283928, 0.0005419988919133766)
(185008, 0.0005540433117336739)
(56505, 0.0008431093874208078)
(185745, 0.0006263098306554574)
(83385, 0.0001927107171247561)
(58, 0.00109604220364705)
(177253, 0.00026497723604653964)
(382975, 0.00028906607568713417)
(66204, 7.226651892178354e-05)
(281654, 0.000903331486522294)
(12, 0.014441259364536555)
(294729, 0.00034928817478862054)
(184852, 0.0014814636378965617)
(283586, 0.00010839977838267531)
(83257, 0.001204441982029725)
(289424, 0.0001927107171247561)
(504271, 0.00028906607568713417)
(87306, 0.00015657745766386433)
(234431, 0.0008310649676005105)
(417785, 9.635535856237805e-05)
(188079, 0.0030954158938164018)
(69017, 0.00020475513694505337)
(635986, 0.0006865319297569436)
(77933, 0.001108086623467347)
(64533, 0.00018066629730445884)
(189473, 4.8177679281189026e-05)
(519988, 3.613325946089177e-05)
(502434, 0.00014453303784356709)
(283974, 6.022209910148629e-05)
(506003, 6.022209910148628e-05)
(574756, 7.226651892178354e-05)
(289212, 0.002276395346036182)
(188149, 0.00013248861802326982)
(894344, 0.0007949317081396188)
(504821, 0.00032519933514802595)
(439173, 3.613325946089177e-05)
(184398, 6.022209910148628e-05)
(194224, 6.022209910148628e-05)
(514305, 1.2044419820297257e-05)
(579549, 7.226651892178354e-05)
(65108, 0.00014453303784356709)
(398347, 1.2044419820297257e-05)
(142982, 1.2044419820297257e-05)
(493089, 0.0)
(68233, 9.635535856237805e-05)
(78945, 0.000505865632452485)
(289253, 3.613325946089177e-05)
(529169, 2.4088839640594513e-05)
(74352, 0.00014453303784356709)
(387418, 0.000806976127959916)
(493026, 1.2044419820297257e-05)
(25795, 0.0029267940163322393)
(194929, 1.2044419820297257e-05)
(420375, 3.613325946089177e-05)
(291792, 0.00012044419820297256)
(287263, 0.00010839977838267531)
(373683, 3.613325946089177e-05)
(505790, 1.2044419820297257e-05)
(514814, 0.0)
(500120, 0.0)
(103650, 0.0006985763495772409)
(515264, 6.022209910148629e-05)
(292552, 3.613325946089177e-05)
(71897, 0.0002770216558668369)
(527770, 6.022209910148628e-05)
(286769, 0.0006624430901163491)
(379890, 2.4088839640594513e-05)
(726830, 0.00020475513694505337)
(520056, 1.2044419820297257e-05)
(505365, 1.2044419820297257e-05)
(215759, 1.2044419820297257e-05)
(493092, 0.0)
(288805, 0.0)
(290564, 0.0012164864018500221)
(287008, 0.00014453303784356709)
(9514, 9.635535856237805e-05)
(187037, 2.4088839640594513e-05)
(57271, 9.635535856237805e-05)
(81131, 2.4088839640594513e-05)
(288035, 2.4088839640594513e-05)
(675598, 3.613325946089177e-05)
(513302, 0.0004215546937104041)
(500909, 2.4088839640594513e-05)
(7547, 0.0006503986702960519)
(74489, 0.00012044419820297258)
(2269, 0.13069399947005073)
(506477, 0.0012164864018500221)
(249690, 0.000554043311733674)
(21463, 0.0006865319297569436)
(187312, 0.00032519933514802595)
(614655, 0.00012044419820297258)
(193633, 0.0016019078360995339)
(636296, 0.00022884397658564786)
(971265, 0.0007828872883193216)
(618366, 0.00012044419820297258)
(193360, 0.00026497723604653964)
(620558, 0.0010599089441861581)
(510163, 0.00015657745766386433)
(493639, 9.635535856237805e-05)
(55756, 0.0002649772360465397)
(374681, 9.635535856237805e-05)
(908875, 0.00010839977838267531)
(855444, 1.2044419820297257e-05)
(498519, 1.2044419820297257e-05)
(74167, 0.00010839977838267531)
(637270, 6.022209910148629e-05)
(729202, 3.613325946089177e-05)
(512044, 9.635535856237805e-05)
(75887, 0.00018066629730445884)
(573810, 9.635535856237805e-05)
(526629, 8.43109387420808e-05)
(540505, 0.00030111049550743147)
(418340, 0.00014453303784356709)
(635250, 6.022209910148628e-05)
(229130, 3.613325946089177e-05)
(498525, 2.4088839640594513e-05)
(197102, 0.000373377014429215)
(494062, 0.0)
(757202, 0.0)
(522668, 0.00014453303784356709)
(675254, 3.613325946089177e-05)
(534541, 0.00010839977838267531)
(184008, 0.0005540433117336739)
(482292, 4.8177679281189026e-05)
(15092, 0.00010839977838267531)
